,latitude,longitude,Sales Amount (Actual),Distributors,Off premise,On premise,Others,cluster_group
2332,43.0498,-78.851,6.284134161070802,0,0,1,0,4
2333,40.7446,-73.9345,10.437209249251852,0,0,1,0,3
2334,40.9043,-72.4103,7.419380582918692,0,0,1,0,0
2335,42.8161,-73.9398,9.900080755989192,0,0,1,0,3
2337,42.9167,-78.8895,11.371651259701732,0,0,1,0,4
2338,42.4474,-76.4837,9.585716650736583,0,0,1,0,4
2339,41.1705,-73.7715,9.071423072789514,0,0,1,0,3
2340,41.2042,-73.5732,11.435806811413915,0,0,1,0,3
2341,40.9895,-72.0959,7.878534196140362,0,0,1,0,0
2342,41.0459,-71.944,6.643789733147672,0,0,1,0,0
2343,43.1577,-77.608,10.201538556334476,0,0,1,0,4
2345,43.0028,-78.8547,8.634086942887738,0,0,1,0,4
2346,40.8143,-73.3634,7.4821189235521155,0,0,1,0,0
2347,40.9391,-73.8353,7.9724660159745655,0,0,1,0,0
2348,40.9045,-73.8073,7.560080465021827,0,0,1,0,0
2349,42.9164,-78.8763,9.707837565530841,0,0,1,0,4
2350,42.9774,-77.9851,7.410341048195949,0,0,1,0,4
2351,40.843,-73.2799,7.16703787691222,0,0,1,0,0
2352,40.6637,-73.638,7.488852955733459,0,0,1,0,0
2353,43.1501,-77.589,7.033506484287697,0,0,1,0,4
2354,43.1216,-77.7311,9.169844365982561,0,0,1,0,4
2355,42.3767,-73.7183,8.20685642839965,0,0,1,0,0
2356,43.2566,-77.6652,8.440886496149147,0,0,1,0,4
2357,42.3437,-76.8396,6.1224928095143865,0,0,1,0,0
2358,40.9734,-73.6907,5.575949103146316,0,0,1,0,0
2359,42.9685,-78.7492,7.786551806428712,0,0,1,0,4
2360,40.8676,-73.4102,6.824373670043086,0,0,1,0,0
2361,43.0183,-78.9591,6.313548046277095,0,0,1,0,4
2362,42.4406,-76.4966,11.240311299282848,0,0,1,0,4
2363,41.0555,-72.429,8.271804031154709,0,0,1,0,0
2364,42.887,-78.8779,7.120460540410532,0,0,1,0,4
2365,41.0459,-71.944,10.96737036068314,0,0,1,0,3
2366,40.8676,-73.4102,6.173786103901937,0,0,1,0,0
2367,41.8651,-73.9948,7.138866999945524,0,0,1,0,0
2368,41.218,-73.8924,7.683403681053826,0,0,1,0,0
2369,42.9685,-78.7492,5.752572638825633,0,0,1,0,4
2370,40.6316,-74.0927,9.429716033701473,0,0,1,0,3
2371,40.8676,-73.4102,5.703782474656201,0,0,1,0,0
2372,40.7436,-73.9216,7.684324067681155,0,0,1,0,0
2373,40.5973,-74.0768,5.780743515792329,0,0,1,0,0
2374,42.887,-78.8779,8.318254328798846,0,0,1,0,4
2375,40.7867,-73.727,10.328232275376248,0,0,1,0,3
2376,42.9499,-78.8599,9.378393956972433,0,0,1,0,4
2377,43.0955,-79.0414,6.472933448212975,0,0,1,0,4
2378,43.0695,-77.5141,7.504391559161238,0,0,1,0,4
2379,40.7229,-73.8473,9.792686709541897,0,0,1,0,3
2380,40.9719,-73.7181,8.278682162970906,0,0,1,0,0
2381,41.0499,-73.7776,8.09559870137819,0,0,1,0,0
2383,40.9734,-73.6907,11.260945615345639,0,0,1,0,3
2384,40.8676,-73.4102,10.771031429303001,0,0,1,0,3
2385,40.7149,-73.5561,6.761572768804055,0,0,1,0,0
2387,40.866,-73.5272,8.688116703257823,0,0,1,0,0
2388,43.1128,-77.4906,9.715530144123544,0,0,1,0,4
2389,40.9351,-73.7571,8.931290269973093,0,0,1,0,3
2390,41.033,-73.7652,9.370751130843017,0,0,1,0,3
2391,42.9491,-78.8978,8.964196837266236,0,0,1,0,4
2392,42.7334,-78.8389,9.453208116138121,0,0,1,0,4
2393,42.7287,-73.6683,7.698029170272805,0,0,1,0,0
2394,40.7845,-73.6403,6.4425401664681985,0,0,1,0,0
2395,40.8676,-73.4102,8.34972083747249,0,0,1,0,0
2396,40.7706,-73.9265,6.269096283706261,0,0,1,0,0
2397,41.1177,-74.1241,10.327780957225272,0,0,1,0,3
2398,42.9719,-78.8769,7.743274037333045,0,0,1,0,4
2399,40.7706,-73.9265,5.605802066295998,0,0,1,0,0
2400,42.8939,-78.8681,8.325063693631197,0,0,1,0,4
2401,40.7763,-73.911,10.115556000677879,0,0,1,0,3
2402,40.7997,-72.797,11.01993975933257,0,0,1,0,3
2403,43.2184,-78.3874,4.825750454899136,0,0,1,0,4
2404,43.0892,-77.436,8.0507033814703,0,0,1,0,4
2405,41.0459,-71.944,5.480638923341991,0,0,1,0,0
2406,40.9426,-73.1116,8.96890555068972,0,0,1,0,3
2407,42.7287,-73.6683,9.92725241782886,0,0,1,0,3
2408,41.0973,-73.9768,9.758692967632895,0,0,1,0,3
2409,40.835,-73.6964,6.954638864880987,0,0,1,0,0
2410,40.7348,-73.2221,8.076204527239026,0,0,1,0,0
2411,42.8967,-78.8846,8.331345424845724,0,0,1,0,4
2412,40.8676,-73.4102,7.095064377287131,0,0,1,0,0
2413,42.1506,-76.0551,7.943072717277933,0,0,1,0,0
2414,43.3378,-78.7148,7.086737934510577,0,0,1,0,4
2415,41.9697,-74.0668,6.437207501714717,0,0,1,0,0
2416,42.887,-78.8779,8.32263709695394,0,0,1,0,4
2417,41.033,-73.7652,8.089482474360754,0,0,1,0,0
2418,40.7627,-73.7745,8.659733878198347,0,0,1,0,0
2419,40.7706,-73.9265,9.271059107010888,0,0,1,0,3
2420,42.903,-77.7274,6.0112671744041615,0,0,1,0,4
2421,40.9045,-73.8073,6.253828811575473,0,0,1,0,0
2422,41.433,-74.0061,6.386323609428922,0,0,1,0,0
2423,41.6056,-73.988,5.7430031878094825,0,0,1,0,0
2424,40.8817,-73.5927,7.694392802629421,0,0,1,0,0
2425,42.7334,-78.8389,7.404887575616125,0,0,1,0,4
2427,42.9017,-78.6631,8.985695694535705,0,0,1,0,4
2428,40.7239,-73.8997,6.620073206530356,0,0,1,0,0
2429,42.8939,-78.8681,10.789633048249977,0,0,1,0,4
2430,43.0695,-77.5141,7.8336002236611035,0,0,1,0,4
2431,43.1501,-77.589,9.596146842421163,0,0,1,0,4
2432,43.0498,-78.851,9.903687532538795,0,0,1,0,4
2435,40.7446,-73.9345,6.718988999504161,0,0,1,0,0
2436,42.9685,-78.7492,7.60339933974067,0,0,1,0,4
2437,42.8499,-73.7851,6.899723107284872,0,0,1,0,0
2438,40.865,-73.6277,8.451053388911692,0,0,1,0,0
2439,40.6637,-73.638,5.7430031878094825,0,0,1,0,0
2441,42.887,-78.8779,6.659293919683638,0,0,1,0,4
2442,43.1128,-77.4906,8.344505083590521,0,0,1,0,4
2443,40.9426,-73.1116,7.148345743900068,0,0,1,0,0
2444,40.9525,-73.735,7.666690200080086,0,0,1,0,0
2445,40.7436,-73.9216,9.891617379965641,0,0,1,0,3
2447,42.9685,-78.7492,8.864464055279676,0,0,1,0,4
2448,40.9734,-73.6907,6.82001636467413,0,0,1,0,0
2449,40.9525,-73.735,6.366470447731438,0,0,1,0,0
2450,40.8261,-73.8196,6.476972362889683,0,0,1,0,0
2451,40.8813,-73.1591,8.232706009860976,0,0,1,0,0
2452,42.9491,-78.8978,8.589699882202986,0,0,1,0,4
2455,40.7946,-73.403,7.201170883281678,0,0,1,0,0
2456,42.9685,-78.7492,7.426549072397305,0,0,1,0,4
2457,40.9927,-73.7995,6.728628613084702,0,0,1,0,0
2458,41.083999999999996,-72.3559,7.517520850603031,0,0,1,0,0
2459,42.7462,-73.763,7.658227526161352,0,0,1,0,0
2460,40.7294,-73.6828,7.138866999945524,0,0,1,0,0
2461,40.7229,-73.8473,9.23380393691389,0,0,1,0,3
2462,43.1521,-77.6258,6.903747257584598,0,0,1,0,4
2463,40.8817,-73.5927,6.795705775173514,0,0,1,0,0
2464,42.905,-78.7041,9.787066089518877,0,0,1,0,4
2465,42.351000000000006,-76.7348,6.104793232414985,0,0,1,0,0
2466,42.9499,-78.8599,11.290914522012953,0,0,1,0,4
2467,41.0139,-72.4803,9.487365864239434,0,0,1,0,3
2468,41.205,-73.7299,6.376726947898627,0,0,1,0,0
2469,42.4406,-76.4966,7.174724309836376,0,0,1,0,4
2470,42.9685,-78.7492,10.747696074398823,0,0,1,0,4
2472,40.8146,-73.5024,8.835498547891435,0,0,1,0,0
2473,42.9685,-78.7492,7.783224016336037,0,0,1,0,4
2474,40.675,-73.6731,9.896145666730277,0,0,1,0,3
2475,42.4321,-73.6683,8.745919529933186,0,0,1,0,0
2476,42.4321,-73.6683,7.531552381407289,0,0,1,0,0
2477,43.1216,-77.7311,8.54959455170065,0,0,1,0,4
2479,40.6039,-74.1472,6.984716320118266,0,0,1,0,0
2480,40.6102,-74.0878,8.65227113751019,0,0,1,0,0
2481,42.2959,-78.6606,7.3343293503005365,0,0,1,0,4
2482,40.7608,-73.9295,12.030476641418524,0,0,1,0,3
2483,40.7315,-73.4327,11.169386719281736,0,0,1,0,3
2484,41.3032,-73.6032,7.238496840894365,0,0,1,0,0
2485,40.8295,-72.6473,7.827240901752812,0,0,1,0,0
2486,40.9305,-72.2707,5.886104031450156,0,0,1,0,0
2487,40.8676,-73.4102,8.411832675758411,0,0,1,0,0
2488,40.9734,-73.6907,7.191429330036379,0,0,1,0,0
2489,40.7469,-73.6398,8.20849175174038,0,0,1,0,0
2490,40.9136,-73.0464,5.575949103146316,0,0,1,0,0
2492,43.0028,-78.8547,10.134639352061438,0,1,0,0,4
2493,41.5749,-73.5948,11.389604623935409,0,1,0,0,3
2494,42.4406,-76.4966,8.750518333969584,0,1,0,0,4
2495,40.5352,-74.2116,6.492239835020471,0,1,0,0,0
2496,40.7351,-73.8776,8.082093278178382,0,1,0,0,0
2497,41.1183,-73.943,7.662801562979329,0,1,0,0,0
2498,40.7763,-73.911,9.945588728554764,0,1,0,0,3
2499,42.7462,-73.763,13.04298840507925,0,1,0,0,3
2500,40.5457,-74.1792,7.86940171257709,0,1,0,0,0
2501,42.9491,-78.8978,11.2601728601519,0,1,0,0,4
2503,41.136,-73.7009,9.645286609406515,0,1,0,0,3
2505,40.7627,-73.9149,5.780743515792329,0,1,0,0,0
2506,40.5352,-74.2116,6.590301048196686,0,1,0,0,0
2507,41.135,-73.7845,9.814984153944724,0,1,0,0,3
2508,41.9272,-73.8888,10.251323547807656,0,1,0,0,3
2509,40.6536,-73.5866,6.633318433280377,0,1,0,0,0
2510,40.7608,-73.9295,7.409741954080923,0,1,0,0,0
2511,42.247,-73.7552,5.662960480135946,0,1,0,0,0
2512,43.4394,-76.4613,6.70196036600254,0,1,0,0,4
2513,40.7609,-72.9871,7.059617628291383,0,1,0,0,0
2514,43.0417,-76.2807,11.43167159079724,0,1,0,0,4
2516,40.701,-73.6758,6.704414354964107,0,1,0,0,0
2518,40.8261,-73.8196,6.669498089857879,0,1,0,0,0
2519,41.2583,-73.9412,6.628041376179533,0,1,0,0,0
2520,40.8261,-73.8196,6.3561076606958915,0,1,0,0,0
2521,42.9164,-78.8763,7.380885266074301,0,1,0,0,4
2524,40.6682,-73.4588,6.3561076606958915,0,1,0,0,0
2525,41.6056,-73.988,8.758726607842037,0,1,0,0,0
2526,42.9387,-74.1882,7.705262474866325,0,1,0,0,0
2527,41.4912,-74.9152,5.69035945432406,0,1,0,0,0
2528,41.0278,-73.9491,7.466227556215481,0,1,0,0,0
2529,43.2196,-77.4616,6.535241271013659,0,1,0,0,4
2530,40.8462,-73.1482,7.414572881350589,0,1,0,0,0
2531,43.005,-73.8486,9.105424202026622,0,1,0,0,3
2532,40.7706,-73.9265,9.449829601826478,0,1,0,0,3
2533,40.8676,-73.4102,9.946419160256836,0,1,0,0,3
2534,41.1705,-73.7715,6.93537044601511,0,1,0,0,0
2536,41.1158,-74.0474,5.981414211254481,0,1,0,0,0
2537,40.9339,-72.3077,9.036897284668475,0,1,0,0,3
2538,40.7627,-73.7745,8.340456012916183,0,1,0,0,0
2539,40.7946,-73.403,9.515506208767782,0,1,0,0,3
2540,40.7272,-73.7949,9.318327136022775,0,1,0,0,3
2542,42.905,-78.7041,7.433666540166168,0,1,0,0,4
2543,40.5352,-74.2116,6.895682697747868,0,1,0,0,0
2544,40.7706,-73.9265,5.74725694824148,0,1,0,0,0
2545,40.8705,-73.0822,8.554874258383926,0,1,0,0,0
2546,41.5333,-74.2534,8.224699561967235,0,1,0,0,0
2547,40.6685,-73.5536,9.439545514668987,0,1,0,0,3
2548,40.728,-73.2646,8.030084094267563,0,1,0,0,0
2549,40.7608,-73.9295,10.45850679251257,0,1,0,0,3
2552,40.7722,-73.7454,5.575949103146316,0,1,0,0,0
2553,40.9656,-73.8434,6.222576268071369,0,1,0,0,0
2554,40.8633,-73.8895,5.662960480135946,0,1,0,0,0
2555,40.7446,-73.9345,10.317558193272092,0,1,0,0,3
2556,41.9697,-74.0668,10.28117027963184,0,1,0,0,3
2557,40.7845,-73.6403,5.991464547107982,0,1,0,0,0
2559,40.9461,-73.8669,5.375278407684165,0,1,0,0,0
2560,40.6884,-73.3745,6.040254711277414,0,1,0,0,0
2561,41.8402,-74.07300000000002,5.529429087511423,0,1,0,0,0
2562,40.6685,-73.5536,5.981414211254481,0,1,0,0,0
2564,41.5404,-73.8979,10.525782992124123,0,1,0,0,3
2565,41.4414,-73.9335,7.495541943884256,0,1,0,0,0
2566,40.6685,-73.5536,7.404887575616125,0,1,0,0,0
2567,42.4174,-74.6098,6.376726947898627,0,1,0,0,0
2568,41.7464,-74.1092,11.745588283946187,0,1,0,0,3
2569,40.6536,-73.5866,9.071078304642676,0,1,0,0,3
2571,41.5372,-74.0526,9.275940829060131,0,1,0,0,3
2572,41.0141,-73.7552,9.613001552751612,0,1,0,0,3
2573,40.8139,-73.8841,10.707651820145873,0,1,0,0,3
2574,43.4167,-73.6975,9.35686202463895,0,1,0,0,3
2575,44.6927,-73.46600000000002,7.086737934510577,0,1,0,0,0
2577,40.8621,-73.3646,6.29156913955832,0,1,0,0,0
2578,40.6404,-73.6674,7.069874128458572,0,1,0,0,0
2579,40.8542,-73.2138,6.761572768804055,0,1,0,0,0
2580,42.7287,-73.6683,6.628041376179533,0,1,0,0,0
2581,42.247,-73.7552,5.817111159963204,0,1,0,0,0
2582,42.3096,-74.0115,9.915169057309965,0,1,0,0,3
2583,41.4432,-73.6815,8.433811582477187,0,1,0,0,0
2585,40.6102,-74.0878,5.529429087511423,0,1,0,0,0
2586,41.4237,-74.1601,5.703782474656201,0,1,0,0,0
2587,40.7469,-73.6398,8.732304571033183,0,1,0,0,0
2588,42.9499,-78.8599,10.197511845521765,0,1,0,0,4
2589,42.1868,-73.5483,6.068425588244111,0,1,0,0,0
2590,42.8499,-73.7851,6.156978985585555,0,1,0,0,0
2591,42.7904,-73.9809,5.7430031878094825,0,1,0,0,0
2592,40.6102,-74.0878,8.624791202014256,0,1,0,0,0
2593,40.9943,-72.5363,9.399637542506563,0,1,0,0,3
2594,42.9414,-78.8374,9.282784746833238,0,1,0,0,4
2595,43.0028,-78.8547,6.396929655216146,0,1,0,0,4
2596,42.4406,-76.4966,7.157735484249907,0,1,0,0,4
2597,40.745,-73.9069,10.713350532792035,0,1,0,0,3
2598,40.8705,-73.0822,9.126523885883072,0,1,0,0,3
2600,41.4432,-73.6815,9.322626549775308,0,1,0,0,3
2602,40.7294,-73.6828,11.070972705490613,0,1,0,0,3
2603,40.6571,-73.6741,9.023528749909364,0,1,0,0,3
2604,41.3346,-73.6951,5.529429087511423,0,1,0,0,0
2605,40.955,-73.8086,8.496990484098719,0,1,0,0,0
2606,40.7254,-73.5166,5.840641657373398,0,1,0,0,0
2608,43.0892,-77.436,10.2552881360586,0,1,0,0,4
2609,42.713,-73.7739,10.131738041218483,0,1,0,0,3
2610,43.041000000000004,-76.1489,5.950642552587727,0,1,0,0,0
2612,40.7239,-73.8997,6.802394763324311,0,1,0,0,0
2613,42.0738,-73.9797,7.763021309018518,0,1,0,0,0
2614,40.6685,-73.5536,6.492239835020471,0,1,0,0,0
2616,41.136,-73.7009,11.608471980481433,0,1,0,0,3
2618,40.7613,-73.8739,5.986452005284438,0,1,0,0,0
2619,41.3717,-73.7508,6.173786103901937,0,1,0,0,0
2621,40.9051,-73.3309,7.129297548929373,0,1,0,0,0
2622,40.8705,-73.0822,7.397561535524052,0,1,0,0,0
2623,42.4406,-76.4966,12.677736084030093,0,1,0,0,3
2625,40.982,-72.3067,9.869723922383319,0,1,0,0,3
2626,40.7374,-73.7951,9.387984339219026,0,1,0,0,3
2627,40.7239,-73.8997,4.718498871295094,0,1,0,0,0
2629,43.0878,-73.6007,9.278466201023782,0,1,0,0,3
2630,41.7464,-74.1092,7.7664168980196555,0,1,0,0,0
2631,40.7036,-73.8961,7.218176838403408,0,1,0,0,0
2632,41.1158,-74.0474,6.52795791762255,0,1,0,0,0
2633,42.9167,-78.8895,11.65304099699911,0,1,0,0,4
2634,40.7781,-73.4816,6.879355804460439,0,1,0,0,0
2635,41.0139,-72.4803,6.964135612418245,0,1,0,0,0
2636,40.843,-73.2799,10.951928723957874,0,1,0,0,3
2637,43.0834,-77.6344,8.679992081721329,0,1,0,0,4
2639,40.8174,-72.9852,5.575949103146316,0,1,0,0,0
2643,40.7446,-73.9345,7.797291273547472,0,1,0,0,0
2644,40.7036,-73.8961,9.297343415597757,0,1,0,0,3
2645,40.993,-72.179,6.761572768804055,0,1,0,0,0
2647,40.9878,-73.863,8.527539483470381,0,1,0,0,0
2648,42.2957,-74.5631,9.151863442217207,0,1,0,0,3
2649,40.6637,-73.638,9.568643988906736,0,1,0,0,3
2650,40.7984,-73.6477,5.662960480135946,0,1,0,0,0
2651,43.005,-73.8486,7.88758403166028,0,1,0,0,0
2652,40.7036,-73.8961,9.13043098874788,0,1,0,0,3
2653,43.0654,-75.2906,7.939337055191027,0,1,0,0,0
2654,40.701,-73.6758,6.579251212010101,0,1,0,0,0
2656,41.0856,-73.7776,11.14957241489244,0,1,0,0,3
2657,40.7229,-73.8473,9.25378292981902,0,1,0,0,3
2658,40.6316,-74.0927,8.044947049617722,0,1,0,0,0
2660,41.3346,-73.6951,7.996680802060703,0,1,0,0,0
2661,40.8015,-72.8676,7.427738840532894,0,1,0,0,0
2662,41.7035,-73.9117,6.579251212010101,0,1,0,0,0
2663,40.9068,-73.1277,7.326465613840322,0,1,0,0,0
2664,40.728,-73.8195,8.132706489693264,0,1,0,0,0
2665,40.6795,-73.491,6.9957661563048505,0,1,0,0,0
2666,41.3717,-73.7508,5.991464547107982,0,1,0,0,0
2667,41.9272,-73.8888,6.3561076606958915,0,1,0,0,0
2668,40.7036,-73.8961,7.080026499922591,0,1,0,0,0
2669,40.6588,-73.8438,5.966146739123692,0,1,0,0,0
2671,40.9271,-73.0127,8.38662882139512,0,1,0,0,0
2672,40.6742,-73.7057,6.802394763324311,0,1,0,0,0
2673,41.6576,-74.1672,10.074813040216542,0,1,0,0,3
2674,40.6957,-73.3257,7.148345743900068,0,1,0,0,0
2675,40.6316,-74.0927,8.787525625532906,0,1,0,0,0
2676,41.6178,-74.3263,5.662960480135946,0,1,0,0,0
2678,41.0856,-73.7776,12.235086007784234,0,1,0,0,3
2679,41.3946,-74.3302,8.786914938491025,0,1,0,0,0
2680,40.7173,-73.8792,8.003028666384733,0,1,0,0,0
2681,42.9685,-78.7492,9.366317953430535,0,1,0,0,4
2682,43.2196,-77.4616,10.195487539363658,0,1,0,0,4
2683,40.7997,-72.797,8.585225601808064,0,1,0,0,0
2684,41.3346,-73.9917,5.662960480135946,0,1,0,0,0
2685,40.7867,-73.727,6.684611727667927,0,1,0,0,0
2686,42.88,-73.9913,5.529429087511423,0,1,0,0,0
2687,40.6784,-73.9211,7.284820912568604,0,0,1,0,0
2689,40.7548,-73.6018,8.917310693197807,0,0,1,0,0
2690,40.679,-73.9644,5.817111159963204,0,0,1,0,0
2692,40.6794,-73.9496,7.049254841255837,0,0,1,0,0
2694,40.6924,-73.9666,7.904703913873747,0,0,1,0,0
2695,40.6794,-73.9496,8.226840890408578,0,0,1,0,0
2699,40.6521,-74.0018,7.908387159290043,0,0,1,0,0
2700,40.7272,-73.9498,5.575949103146316,0,0,1,0,0
2701,40.6011,-73.9475,7.798112628829788,0,0,1,0,0
2705,40.6794,-73.9496,7.289951760150947,0,0,1,0,0
2706,40.6412,-74.0133,7.093404625868766,0,1,0,0,0
2707,40.6794,-73.9496,6.525029657843462,0,1,0,0,0
2708,40.694,-73.9903,5.318119993844216,0,1,0,0,0
2712,40.679,-73.9644,6.396929655216146,0,1,0,0,0
2713,40.679,-73.9644,7.12233425883496,0,0,1,0,0
2714,40.694,-73.9903,10.785892801571014,0,0,1,0,3
2717,40.6794,-73.9496,6.866933284461882,0,0,1,0,0
2718,40.6816,-73.9798,7.823781976002158,0,0,1,0,0
2719,40.694,-73.9903,10.193915850655934,0,0,1,0,3
2720,40.6794,-74.0014,9.94629030406137,0,0,1,0,3
2721,40.6251,-74.0303,8.400209835930418,0,0,1,0,0
2722,40.6521,-74.0018,9.961756932358107,0,0,1,0,3
2723,40.694,-73.9903,12.113061231537985,0,0,1,0,3
2726,40.7095,-73.9563,6.958457898955898,0,0,1,0,0
2727,40.694,-73.9903,8.954156966583772,0,0,1,0,3
2728,40.7272,-73.9498,9.937674946688288,0,0,1,0,3
2729,40.679,-73.9644,9.231707461137978,0,0,1,0,3
2730,40.6907,-73.9274,6.714170529909472,0,0,1,0,0
2731,40.694,-73.9903,10.899790222379668,0,0,1,0,3
2733,40.6628,-73.9546,6.068425588244111,0,0,1,0,0
2734,40.7095,-73.9563,7.8013913202914855,0,0,1,0,0
2735,40.7095,-73.9563,7.069304238210812,0,0,1,0,0
2736,40.7095,-73.9563,6.223250643803533,0,0,1,0,0
2737,40.679,-73.9644,10.321934694867462,0,0,1,0,3
2738,40.7095,-73.9563,8.558335134747413,0,0,1,0,0
2739,40.6816,-73.9798,5.966146739123692,0,0,1,0,0
2740,40.7095,-73.9563,8.221478947267192,0,0,1,0,0
2741,40.6816,-73.9798,8.862006260665456,0,0,1,0,0
2743,40.6924,-73.9666,7.923594469183313,0,0,1,0,0
2744,40.694,-73.9903,8.106514516255185,0,0,1,0,0
2745,40.6669,-73.9828,9.997480501536389,0,0,1,0,3
2746,40.7095,-73.9563,9.4040963063958,0,0,1,0,3
2747,40.694,-73.9903,7.887711651144195,0,0,1,0,0
2748,40.6907,-73.9274,7.774015077250727,0,0,1,0,0
2750,40.6451,-73.945,7.378795870396715,0,0,1,0,0
2751,40.6251,-74.0303,10.046822235500922,0,0,1,0,3
2752,40.7272,-73.9498,10.227163985211284,0,0,1,0,3
2754,40.7095,-73.9563,7.362645270417825,0,0,1,0,0
2755,40.6628,-73.9546,7.038783541388542,0,0,1,0,0
2756,40.6669,-73.9828,9.640606704662401,0,0,1,0,3
2757,40.6451,-73.945,12.161664332015416,0,0,1,0,3
2758,40.6669,-73.9828,8.479698986988657,0,0,1,0,0
2759,40.7272,-73.9498,10.410395512268014,0,0,1,0,3
2760,40.6784,-73.9211,10.387763841068582,0,0,1,0,3
2761,40.7095,-73.9563,10.823232312381798,0,0,1,0,3
2762,40.6451,-73.945,6.738152494595957,0,0,1,0,0
2763,40.7095,-73.9563,11.342209857834963,0,0,1,0,3
2764,40.694,-73.9903,8.470101583882387,0,0,1,0,0
2765,40.694,-73.9903,6.416732282512326,0,0,1,0,0
2767,40.694,-73.9903,9.403272107882152,0,0,1,0,3
2768,40.7272,-73.9498,8.910585718290132,0,0,1,0,0
2769,40.7095,-73.9563,8.058327306580958,0,0,1,0,0
2770,40.679,-73.9644,9.620859354387026,0,1,0,0,3
2771,40.7006,-73.918,9.1942109900463,0,0,1,0,3
2772,40.6669,-73.9828,6.556778356158042,0,0,1,0,0
2773,40.7095,-73.9563,10.60933104277131,0,0,1,0,3
2774,40.6412,-74.0133,8.23323750070527,0,1,0,0,0
2776,40.679,-73.9644,12.040901142243605,0,1,0,0,3
2777,40.7095,-73.9563,10.334165463115696,0,1,0,0,3
2778,40.694,-73.9903,11.897726330698521,0,1,0,0,3
2779,40.6669,-73.9828,10.95605590270283,0,1,0,0,3
2780,40.6794,-73.9496,5.950642552587727,0,1,0,0,0
2781,40.6451,-73.945,6.815639990074331,0,1,0,0,0
2782,40.7095,-73.9563,8.321664807135,0,1,0,0,0
2784,40.679,-73.9644,9.827362162146636,0,1,0,0,3
2785,40.6816,-73.9798,9.457976711039061,0,1,0,0,3
2786,40.6816,-73.9798,7.310550158534422,0,1,0,0,0
2787,40.6424,-73.9758,10.509490620024673,0,1,0,0,3
2789,40.6451,-73.945,9.198269815031363,0,1,0,0,3
2790,40.6784,-73.9211,10.968117596617798,0,1,0,0,3
2791,40.7095,-73.9563,9.600759521879075,0,1,0,0,3
2792,40.6467,-73.957,11.780950599512616,0,1,0,0,3
2793,40.6816,-73.9798,7.620705086838262,0,1,0,0,0
2794,40.679,-73.9644,10.927968612369824,0,1,0,0,3
2795,40.679,-73.9644,6.907755278982137,0,1,0,0,0
2796,40.6628,-73.9546,10.801329140741753,0,1,0,0,3
2797,40.6011,-73.9475,9.077991137470184,0,1,0,0,3
2798,40.6794,-73.9496,8.13123066559525,0,1,0,0,0
2799,40.5839,-73.9536,8.61104776688786,0,1,0,0,0
2800,40.7272,-73.9498,9.747768977536708,0,1,0,0,3
2801,40.7095,-73.9563,8.677183927725178,0,1,0,0,0
2802,40.6669,-73.9828,12.021324346577902,0,1,0,0,3
2803,40.6451,-73.945,8.305978210967302,0,1,0,0,0
2804,40.6669,-73.9828,9.147400572202308,0,1,0,0,3
2805,40.694,-73.9903,7.545389749611823,0,1,0,0,0
2806,40.6251,-74.0303,5.950642552587727,0,1,0,0,0
2807,40.6924,-73.9666,12.203810288328919,0,1,0,0,3
2808,40.6451,-73.945,7.385230923066573,0,1,0,0,0
2809,40.7095,-73.9563,10.74315638575884,0,1,0,0,3
2811,40.7095,-73.9563,9.412791300065303,0,1,0,0,3
2812,40.694,-73.9903,7.3901814282264295,0,1,0,0,0
2813,40.6907,-73.9274,7.138866999945524,0,1,0,0,0
2814,40.7272,-73.9498,8.33423142973486,0,1,0,0,0
2815,40.6794,-74.0014,9.79456514531194,0,1,0,0,3
2816,40.6816,-73.9798,7.00669522683704,0,0,1,0,0
2817,40.7272,-73.9498,8.09559870137819,0,1,0,0,0
2818,40.7272,-73.9498,6.261491684321042,0,1,0,0,0
2822,42.887,-78.8779,10.23711001812868,0,0,1,0,4
2825,40.679,-73.9644,8.462948176563842,0,0,0,1,0
2826,42.1868,-73.5483,8.20631072579402,0,1,0,0,0
2827,40.694,-73.9903,11.128056786660714,0,1,0,0,3
2828,42.9744,-78.7949,12.701613134547854,0,1,0,0,4
2834,40.7245,-73.6487,10.918373970115221,0,1,0,0,3
2835,42.4406,-76.4966,8.972295089332171,0,0,1,0,4
2836,41.2709,-73.6841,9.723595043216234,0,0,1,0,3
2838,42.9719,-78.8769,10.344093910243533,0,0,1,0,4
2841,42.8499,-73.7851,10.740421174993875,0,0,1,0,3
2843,41.595,-73.8876,10.858625851029979,0,0,1,0,3
2844,40.8633,-73.8895,9.360310898552477,0,0,1,0,3
2845,40.955,-73.8086,11.204821885755871,0,0,1,0,3
2846,42.7472,-76.6775,5.605802066295998,0,0,1,0,0
2847,43.2184,-78.3874,7.20934025660291,0,0,1,0,4
2848,43.1122,-77.5618,10.000204015787476,0,0,1,0,4
2851,40.7245,-73.6487,8.600982717145921,0,0,1,0,0
2852,40.5973,-74.0768,6.3835066348840055,0,0,1,0,0
2853,40.7245,-73.6487,10.352841946214014,0,0,1,0,3
2857,40.5973,-74.0768,6.8019502200851605,0,0,1,0,0
2858,40.7781,-73.4816,11.152739507487764,0,0,1,0,3
2859,42.9255,-78.7481,10.871212758831463,0,0,1,0,4
2860,42.9164,-78.8763,8.630521876723241,0,0,1,0,4
